
-7.43597e-09,-0.0690672,-1.64964e-11,-1.14794e-06,-0.896837,0.263548,-0.00401654,-4.304,-0.846998,-1.07145,0.00084861,-0.897316,0.263873,-0.00401875,-4.3038,-0.846992,-1.07146,0.000849294,1.90021e-08,-8.72552e-10,1.17996,-60.4346,5.27696,-7.37257e-08,-3.44e-08,-2.68721e-09,1.1903,-60.4536,5.27815,-5.01517e-08,
6.73931e-12,-0.0690411,1.54562e-13,-1.25453e-06,-0.790281,0.304866,-0.00403307,-3.76434,-0.753838,-0.949833,0.000783295,-0.790278,0.304678,-0.0040308,-3.76423,-0.753832,-0.949839,0.000783972,1.6065e-08,8.35403e-09,1.26129,-57.5911,5.17267,1.61636e-10,-3.0371e-09,-2.19116e-09,1.27023,-57.6156,5.1742,6.88388e-10,
3.20769e-11,-0.068237,1.07013e-14,-1.32194e-06,-0.696116,0.335339,-0.00400539,-3.28721,-0.670947,-0.84189,0.000693524,-0.696171,0.335328,-0.00400496,-3.28711,-0.670941,-0.841896,0.000694228,1.60555e-08,1.39929e-08,1.31183,-54.7683,5.11265,-1.49073e-09,1.3317e-09,5.70449e-09,1.3209,-54.7932,5.11439,-9.94372e-10,
-4.52747e-10,-0.0668163,-4.30523e-13,-1.35677e-06,-0.613129,0.357379,-0.00394474,-2.86537,-0.597163,-0.74605,0.000587606,-0.613044,0.357267,-0.00394323,-2.86534,-0.59716,-0.746053,0.000588236,1.41304e-08,1.70498e-08,1.33817,-51.9914,5.08803,-1.49331e-08,4.59212e-09,6.32469e-09,1.34625,-52.0158,5.08983,-1.59535e-08,
-3.61389e-11,-0.0649009,-1.87473e-16,-1.3631e-06,-0.539663,0.372364,-0.00385553,-2.49262,-0.531512,-0.661006,0.000473099,-0.539664,0.372292,-0.00385445,-2.49252,-0.531512,-0.661005,0.000473583,1.40056e-08,1.89671e-08,1.34378,-49.2842,5.08255,-4.10249e-08,6.16711e-10,7.36805e-09,1.35149,-49.3083,5.08447,-3.34036e-08,
-4.64003e-10,-0.0626051,-5.53443e-13,-1.34547e-06,-0.474668,0.381703,-0.00374473,-2.16326,-0.473125,-0.585597,0.000356214,-0.474595,0.381614,-0.00374355,-2.16321,-0.473128,-0.585592,0.000356541,1.24802e-08,2.0654e-08,1.33308,-46.666,5.07885,-5.66561e-08,5.33807e-09,8.12667e-09,1.3401,-46.6888,5.08083,-4.92391e-08,
-1.88556e-10,-0.0600349,-1.06595e-13,-1.30884e-06,-0.416944,0.386441,-0.00361722,-1.87246,-0.421215,-0.518772,0.000241771,-0.416906,0.386359,-0.00361612,-1.87237,-0.421221,-0.518764,0.000241934,1.19289e-08,2.11563e-08,1.30923,-44.1498,5.0612,-7.98009e-08,2.01214e-09,7.66053e-09,1.31572,-44.1714,5.06321,-6.63772e-08,
-3.37842e-10,-0.0572802,-3.5638e-13,-1.25763e-06,-0.365669,0.387494,-0.00347772,-1.61575,-0.375074,-0.45958,0.000133243,-0.365614,0.387415,-0.00347672,-1.61568,-0.375082,-0.45957,0.000133257,1.0865e-08,2.12349e-08,1.27522,-41.7453,5.01705,-9.38612e-08,3.71148e-09,7.10193e-09,1.28115,-41.7654,5.01902,-7.69743e-08,
-2.86225e-10,-0.0544198,-2.75924e-13,-1.19609e-06,-0.320036,0.385606,-0.00333015,-1.38929,-0.334063,-0.407163,3.29808e-05,-0.319986,0.385531,-0.00332922,-1.38922,-0.334072,-0.407152,3.28606e-05,9.97303e-09,2.04271e-08,1.2335,-39.4581,4.93735,-1.04268e-07,2.6414e-09,5.80803e-09,1.23889,-39.4766,4.93924,-8.59138e-08,
-2.65862e-10,-0.051518,-2.67048e-13,-1.1278e-06,-0.279404,0.381392,-0.00317778,-1.1896,-0.297607,-0.360752,-5.75921e-05,-0.279356,0.381324,-0.00317697,-1.18953,-0.297616,-0.36074,-5.78268e-05,9.09449e-09,1.91121e-08,1.18613,-37.2912,4.81641,-1.11926e-07,2.26319e-09,4.1519e-09,1.19102,-37.308,4.81819,-9.03162e-08,
-2.63046e-10,-0.0486272,-2.84051e-13,-1.05583e-06,-0.243207,0.37536,-0.00302336,-1.01363,-0.265195,-0.31966,-0.000137765,-0.24316,0.375297,-0.00302264,-1.01357,-0.265205,-0.319648,-0.000138093,8.17478e-09,1.72755e-08,1.13483,-35.2452,4.65143,-1.14035e-07,1.95226e-09,2.21062e-09,1.13923,-35.2602,4.65305,-9.21357e-08,
-2.39808e-10,-0.045789,-2.70811e-13,-9.82663e-07,-0.210957,0.367925,-0.00286906,-0.858666,-0.236371,-0.283275,-0.00020736,-0.210912,0.367868,-0.00286844,-0.858608,-0.236381,-0.283263,-0.000207762,7.24936e-09,1.50165e-08,1.08097,-33.3189,4.44186,-1.13937e-07,1.09747e-09,-2.97573e-11,1.08494,-33.3322,4.44331,-9.12456e-08,
-2.20934e-10,-0.0430353,-2.6443e-13,-9.10262e-07,-0.182232,0.359429,-0.00271662,-0.722316,-0.21073,-0.251053,-0.00026658,-0.182189,0.359378,-0.00271611,-0.722263,-0.21074,-0.251041,-0.000267035,6.3655e-09,1.24558e-08,1.02571,-31.5098,4.1889,-1.11012e-07,3.74809e-10,-2.3714e-09,1.02926,-31.5214,4.19015,-8.84599e-08,
-1.97261e-10,-0.0403897,-2.50065e-13,-8.40113e-07,-0.15666,0.350149,-0.0025674,-0.602457,-0.187913,-0.222512,-0.000315884,-0.156621,0.350103,-0.00256697,-0.602409,-0.187923,-0.222501,-0.000316374,5.45695e-09,9.76633e-09,0.969942,-29.8144,3.89486,-1.05795e-07,-4.7287e-10,-4.6551e-09,0.97313,-29.8245,3.89592,-8.44074e-08,
-2.14047e-07,-0.0381506,-6.93087e-10,-9.36818e-07,-0.11154,0.342509,-0.00246574,-0.495153,-0.16759,-0.197197,-0.000356384,-0.110745,0.342421,-0.002462,-0.495937,-0.167596,-0.197186,-0.000356937,-3.05314e-06,-9.63889e-08,0.857073,-28.1786,3.7173,-3.45961e-07,1.99599e-07,-4.9942e-09,0.860976,-28.1688,3.71235,-2.31362e-07,
-2.24308e-07,-0.0333223,-7.3383e-10,-7.44217e-07,-0.0830612,0.331826,-0.00231566,-0.404832,-0.149337,-0.174523,-0.000394768,-0.0841389,0.331838,-0.00231196,-0.404013,-0.149349,-0.174514,-0.000395192,-6.19939e-06,-6.45714e-08,0.773182,-26.5471,3.55242,-5.59726e-07,-3.51856e-06,-8.97602e-07,0.776125,-26.5453,3.54787,2.41744e-09,
-3.99098e-08,-0.0297925,-1.36633e-10,-6.01449e-07,-0.0687609,0.320375,-0.00215925,-0.324315,-0.133114,-0.154467,-0.000423895,-0.0682901,0.320429,-0.00216143,-0.324684,-0.13311,-0.15447,-0.000423686,-9.70981e-08,-3.02895e-08,0.725062,-25.0857,3.32317,-2.88117e-08,-3.1656e-08,-1.31467e-08,0.728835,-25.0815,3.32062,-3.6366e-08,
-4.05645e-08,-0.0273268,-1.22296e-10,-5.27148e-07,-0.0545345,0.309066,-0.00201487,-0.255037,-0.118833,-0.136996,-0.000437103,-0.0549631,0.309132,-0.00201548,-0.254731,-0.118831,-0.137,-0.000436778,6.62946e-09,-7.00945e-08,0.680833,-23.7398,3.04146,-3.32992e-07,-2.3911e-07,-1.00685e-07,0.684271,-23.7422,3.03981,-1.89458e-07,
-1.01458e-08,-0.0251603,-3.37788e-11,-4.65831e-07,-0.0422699,0.29795,-0.00188006,-0.194104,-0.106214,-0.121689,-0.000439028,-0.0420649,0.297971,-0.00188089,-0.194275,-0.10621,-0.121692,-0.000438785,-1.1579e-08,-1.26124e-08,0.637391,-22.5025,2.71587,-1.26205e-08,2.44343e-09,-1.50064e-08,0.640393,-22.5031,2.71481,-1.07141e-07,
-1.60926e-09,-0.0232228,-5.6859e-12,-4.13281e-07,-0.030973,0.287,-0.00175457,-0.141363,-0.0949896,-0.108171,-0.000434265,-0.0310384,0.287013,-0.00175445,-0.141321,-0.0949896,-0.108171,-0.000434236,9.51408e-09,-1.49919e-08,0.595704,-21.3558,2.35571,-1.22976e-07,-1.38132e-08,-4.84046e-08,0.598265,-21.3584,2.35491,-8.23099e-08,
-7.16562e-10,-0.0214732,-2.43898e-12,-3.66951e-07,-0.0212445,0.276306,-0.00163747,-0.0953015,-0.0849751,-0.0961751,-0.000425329,-0.0211934,0.276323,-0.00163792,-0.0953447,-0.0849763,-0.0961737,-0.00042543,4.60815e-09,-1.25167e-08,0.555861,-20.2982,1.96808,-2.94838e-08,2.56302e-09,-2.57366e-08,0.55826,-20.3002,1.96751,-8.03747e-08,
3.18174e-11,-0.0199211,6.06796e-14,-3.27864e-07,-0.0127019,0.265902,-0.00152897,-0.0553653,-0.0760242,-0.0855081,-0.000413351,-0.0126935,0.265912,-0.00152904,-0.0553728,-0.0760262,-0.0855058,-0.000413525,6.3614e-09,-8.19637e-09,0.51815,-19.3205,1.55864,-4.76923e-08,-3.93065e-09,-3.3734e-08,0.520268,-19.3229,1.55811,-3.78241e-08,
-5.85325e-11,-0.0185417,-2.34456e-13,-2.9481e-07,-0.0053371,0.255794,-0.00142774,-0.0207765,-0.0680165,-0.0760111,-0.000398961,-0.00531834,0.255811,-0.0014281,-0.0207955,-0.0680188,-0.0760085,-0.000399173,6.41019e-09,-8.25858e-09,0.482394,-18.4178,1.13135,-1.4701e-08,2.36221e-09,-2.81096e-08,0.484355,-18.4198,1.13082,-2.75003e-08,
-6.12505e-12,-0.0173218,-4.93348e-14,-2.67267e-07,0.000986449,0.246002,-0.00133357,0.00903811,-0.0608478,-0.0675485,-0.000382564,0.00100294,0.246018,-0.00133385,0.00901851,-0.0608501,-0.0675459,-0.000382791,6.36231e-09,-5.21817e-09,0.448654,-17.5839,0.689259,-6.9562e-09,8.81301e-10,-2.93992e-08,0.450425,-17.5858,0.688657,-1.6472e-09,
-2.71363e-12,-0.0162439,-6.91931e-14,-2.44472e-07,0.00636286,0.236528,-0.00124555,0.0346261,-0.0544266,-0.060002,-0.000364413,0.00637599,0.236549,-0.00124598,0.0346041,-0.0544287,-0.0599996,-0.000364645,6.84916e-09,-4.1116e-09,0.416853,-16.8141,0.234512,6.90938e-09,3.32638e-09,-2.86457e-08,0.418475,-16.8154,0.233811,9.75298e-09,
2.19189e-13,-0.0152939,-8.50449e-14,-2.25854e-07,0.0108795,0.227379,-0.00116326,0.0564713,-0.0486723,-0.0532679,-0.000344663,0.0108941,0.227403,-0.00116375,0.056443,-0.0486741,-0.0532659,-0.000344892,6.69452e-09,-1.41055e-09,0.386982,-16.1035,-0.231318,1.40431e-08,3.33317e-09,-2.7371e-08,0.388458,-16.1045,-0.232147,1.50301e-08,
